Date,AAPL,JPM,XOM,JNJ,WMT
2021-11-11,-0.00033825701640410877,-5.978400030437481e-05,0.0018691983213758867,-0.007366012588816195,0.00040420196047397106
2021-11-12,0.014336998971469006,-0.004474530800856136,-0.007619278636406657,0.011958835034444615,-0.004983252700618945
2021-11-15,6.696771937209078e-05,-0.00179798050137836,0.008618041467041815,-0.009029564991049233,-0.0057524785250833155
2021-11-16,0.006666226493613481,-0.007204463440227293,0.010097749988102311,-0.005198259070880007,-0.025457845917315147
2021-11-17,0.016490392647855234,-0.005382165115154547,-0.010919715142904574,0.003750025346754393,-0.008591020991376652
2021-11-18,0.028535993786088953,-0.008634047042205273,-0.01088474354652047,-0.00538943402292591,0.008595343216353024
2021-11-19,0.016976212937912072,-0.013063390196332514,-0.04621924464852545,0.0030171725051930665,-0.005378983966102258
2021-11-22,0.002927227005797617,0.021315040054022738,0.01384545516980995,-0.013161970817574975,0.016785058387331464
2021-11-23,0.0024220657700579906,0.023912276819237688,0.026337396346496567,0.006199034703963102,0.0071141410477228995
2021-11-24,0.003283460579891262,-0.007844194738191423,0.005543884079388217,-0.0028003340658062648,0.0050065914020844815
2021-11-26,-0.03167839710192988,-0.030126812784105672,-0.03512920522955232,-0.006490347587788992,-0.011191628845519497
2021-11-29,0.021873488589865264,-0.004323014505971501,0.005551189950256941,0.0034547004159830585,-0.015665812589199968
2021-11-30,0.031577933505404054,-0.014885583871667607,-0.028413759072191458,-0.02391240396760763,-0.014022262638524352
2021-12-01,-0.0032062852565689637,-0.005918149757347835,-0.0008355803108256454,0.013788210968950887,-0.024816973811076948
2021-12-02,-0.006130005646681536,0.02102746202739869,0.024920636754360848,-0.006262563666015741,-0.012177180742539928
2021-12-03,-0.011724265558091918,-0.018113193786788884,-0.0063643433990485665,0.014577648330850623,0.015058527165628277
2021-12-06,0.021502625956989485,0.011813695186205786,0.011331988973261709,0.0223364638279675,0.010835336759948966
2021-12-07,0.03544629851946457,0.01504770725597826,0.011204941044030026,0.0025779821411244797,-0.003237002426897284
2021-12-08,0.022783007637348085,-0.011441348550683572,0.0028905728975603395,0.0059987927508282635,-0.010104639207392907
2021-12-09,-0.002970079182482266,-0.0015557611935446136,0.0025620643258918996,0.00949253166493036,0.013909136614856488
2021-12-10,0.028013438460837703,-0.003988230376623214,0.0063886848619165715,-0.002471044450746307,0.018266980399962662
2021-12-13,-0.020674070056835525,-0.011888487260737213,-0.021901154238862408,0.017885877427805008,0.018010436663158602
2021-12-14,-0.008023440991655528,0.00766208418268044,-0.001460185917531498,0.01092322399174983,0.00954217747241537
2021-12-15,0.028509274203809998,-0.007478199835533994,-0.004387692363307494,0.0049913601625339865,0.005726694856723835
2021-12-16,-0.03926387765597783,0.01563903401721989,0.0016322302705986669,0.01092661745319301,-0.016670223771292236
2021-12-17,-0.006501886551882663,-0.022754489991333338,-0.021834650600497163,-0.027628325572543244,-0.03202150670162851
2021-12-20,-0.008121809896944554,-0.017989004337738312,-0.01449268973547424,-0.0028534568232163604,0.003243121757206202
2021-12-21,0.019086770966846522,0.013966657291097695,0.022650156910312358,-0.003218870518005734,0.00301724494870359
2021-12-22,0.01531886604216437,0.00390783598915756,0.0080992528973165,0.004305930049095297,0.0012890785335009092
2021-12-23,0.003643840029285972,0.00357353151526163,0.0004919097068809553,0.0019055646265422332,-0.00221724563342518
2021-12-27,0.02297493318994026,0.005723107863657928,0.01425755912675264,0.008439691976418251,0.00910459295425281
2021-12-28,-0.005767391963836022,0.0030348606317009974,-0.0032316127560869656,0.0040080298262430425,0.014350523618474886
2021-12-29,0.000502122104106828,-0.0005042616283554846,-0.008753322920431406,0.007044300754252442,-0.0004901803732900722
2021-12-30,-0.006578478141392896,-0.000504949655717124,-0.005887031228580142,0.004430088100825458,0.003223275192794972
2021-12-31,-0.0035353902823666017,-0.0008199544816802629,0.006580029343114857,-0.007196339888746461,0.010616616885207542
2022-01-03,0.02500435464204842,0.021155360824205216,0.03840480165938831,0.002747597902471588,-0.00027623783524133305
2022-01-04,-0.012691426418899199,0.037910222818162476,0.03761386233594188,-0.002681741840659946,-0.018320283347005084
2022-01-05,-0.026599994992843934,-0.018282276347625026,0.012437635285968529,0.006663745169059876,0.0135211081301565
2022-01-06,-0.01669339574703088,0.010623981011287587,0.023520713677319005,-0.0034260111054622566,-0.002779012444768747
2022-01-07,0.0009883188199171222,0.009908313135108537,0.008196669114318711,0.01351705447629592,0.009545584974610444
2022-01-10,0.00011631811607482057,0.0009569363318429058,-0.005952150332168005,-0.004943460151544565,-0.001932419015103548
2022-01-11,0.01678351406963441,0.0010161685269192144,0.042061988384309856,-0.010630405321778724,-0.0028353948093445824
2022-01-12,0.002570178470637563,0.005672056179277796,-0.0029430774942516003,-0.008525547837547331,-0.0052703922249218715
2022-01-13,-0.019027751128723458,-0.0012467769279623786,-0.007169274107213797,-0.0060664665693968,0.014152191123776081
2022-01-14,0.005110597770199732,-0.061463581695905156,0.01755627057018261,-0.005451321876092652,-0.0028185494267103373
2022-01-18,-0.018894200384615645,-0.041927711156287795,0.01683623556301228,-0.004408889730813881,-0.017509912170639907
2022-01-19,-0.02102461475081885,-0.015469454502820335,0.0004102850010851977,-0.0031119487901245524,0.00996367256730979
2022-01-20,-0.01034737460354751,-0.00852706668217773,0.0021885571357029843,-0.007984246022893049,-0.018896795746060846
2022-01-21,-0.012765188501416946,-0.017472616699049093,-0.015012814406248909,-0.002299859822789574,-0.007293531520985663
2022-01-24,-0.004864135372068201,-0.0008964746124089373,0.008591007095232861,-0.011524009498495524,7.105981955835006e-05
2022-01-25,-0.011384537882637935,0.01090078465940536,0.029399285151709087,0.028594204811418722,-0.021754356994571844
2022-01-26,-0.0005633361073220655,0.009485882651177668,-0.010142873082367498,0.004474309686327338,-0.010207989714686394
2022-01-27,-0.0029432854100575057,-0.01764462903470987,0.01280852152583778,0.013125139302879507,0.0006631375011452167
2022-01-28,0.06977776408579572,0.008946442223867868,0.002129997304813669,0.007034083305846428,0.012367237080648463
2022-01-31,0.026125598328349042,0.013573553218936274,0.009032860479698313,0.0029106074671667592,0.01665225964890049
2022-02-01,-0.0009725990201793211,0.01715983760934159,0.06411288370220003,-0.00818371803526019,0.007867855165019977
2022-02-02,0.007044296069601552,-0.008005048895062483,-0.0025982365240895255,0.011060449277006335,-0.000425816519321498
2022-02-03,-0.016719858463181247,-0.008269977802916051,-0.011659544591460347,-5.821488151958043e-05,0.0009940525694349667
2022-02-04,-0.001679220767839218,0.025958231872947213,0.021711726854306113,-0.006540625960424928,-0.011774008640762057
2022-02-07,-0.004234706949355793,0.00334277243477743,0.012037840390630494,-0.003320992135609546,-0.009832646623183505
2022-02-08,0.01846685009185345,0.018814749477684245,-0.025852647303157505,0.00263047010456563,0.00021724098322395413
2022-02-09,0.008293831567068422,0.004168411448044695,-0.0047870933231163315,-0.0001164720671830155,-0.0021738725179673013
2022-02-10,-0.023599121336616236,-0.004151107922259478,-0.009620127326502859,-0.012070696818895277,-0.011693034921009815
2022-02-11,-0.02021838715180302,-0.013016671673668823,0.025178793542034672,-0.01009314389718674,-0.005511228700476045
2022-02-14,0.001423406817735673,-0.00929031665070379,-0.015334593924056006,-0.012581289935602036,-0.010197510757982031
2022-02-15,0.023152404545766947,0.014623426323355115,-0.012535133567937229,0.010325862877113456,0.0031355927597382927
2022-02-16,-0.0013891295399186543,0.001809893088315473,0.0046160006643527485,-0.0005976045185402956,-0.006251131592528214
2022-02-17,-0.02126891609107351,-0.023032269870210564,-0.0015312950716033225,-0.006100024133223747,0.04006553521791001
2022-02-18,-0.0093559486003445,0.004688762315687711,-0.011120985342436995,-0.010718717190035365,-0.006408530308635196
2022-02-22,-0.01781199954603907,-0.0017746611584262828,-0.011634033311986536,-0.013589871878100235,-0.01116015607001275
2022-02-23,-0.02586422978881131,-0.02093923642108797,0.004054044175366034,0.0004965766841769081,-0.010260181594009654
2022-02-24,0.016680065013822576,-0.027843047758780548,-0.012634694630150767,-0.019104308737162956,-0.0038501226635855312
2022-02-25,0.012965352006196085,0.0236595269253006,0.026912904300739005,0.04970269941700822,0.013751283802206471
2022-02-28,0.0016379352116984158,-0.04169741565328289,0.007450984236128333,-0.008614296297069113,-0.008945477464325835
2022-03-01,-0.011627736683504253,-0.037729106996326145,0.009563775359549442,-0.0034635768740413075,0.00614115931427861
2022-03-02,0.020588025824534784,0.020739852792781788,0.01717855032861504,0.012438920635162054,0.001249697858819454
2022-03-03,-0.001981180517945047,-0.00710794629900624,0.00633273492159403,0.014695079908330522,0.02298789423709713
2022-03-04,-0.018408310915439374,-0.028129185385067812,0.03763600132511735,0.005935860509077129,0.025342798807680644
2022-03-07,-0.023717451645381304,-0.0386158227733443,0.0360328860408623,0.016108057585173974,-0.008052065537981878
2022-03-08,-0.01167627774110025,-0.007043036229499533,0.007575573960042714,-0.020266124957356246,-0.02068198519650344
2022-03-09,0.034997738171977266,0.04006246936576652,-0.056846616248777626,0.003793213360167469,0.00518963158154806
2022-03-10,-0.02718646845332373,-0.011840462250703898,0.031042156403833232,0.0017713720263734523,0.0227302704732526
2022-03-11,-0.023908580381905797,-0.022523891562565845,-0.0051544468381150566,-0.0018271437113149824,-0.0039261628548974414
2022-03-14,-0.026562525522565994,0.009930678661110859,-0.03579834750979849,0.013817742154381918,0.013937211701877228
2022-03-15,0.029677380595395597,0.017746301079182736,-0.05691265338796858,0.025918444035882837,0.012009415952198621
2022-03-16,0.029015665590425233,0.04468599952821939,-0.003755404871616963,-0.00919698124339341,-0.0029496415991522307
2022-03-17,0.0064535800725882275,0.012644318781770192,0.026647680853821853,0.013064225777546179,0.0015195047493079539
2022-03-18,0.020919317807747806,-0.0003565985762512547,-0.003925366365842509,-0.011085970346175533,0.0029653820650898943
2022-03-21,0.008537674859356192,-0.00321205652658485,0.04487121292004037,0.005662183089669037,-0.008319675390712988
2022-03-22,0.020800398025494715,0.021267336152452687,-0.0043794761703545015,-0.004720222942594443,-0.0029814190116415062
2022-03-23,0.0082334818156522,-0.01991329642852735,0.015762225188490797,-0.0037714030537814303,-0.01286501122930439
2022-03-24,0.022678188912649055,0.0065105755904022455,0.0030074098249310843,0.005162318522096365,0.006199281297540438
2022-03-25,0.003734048486703001,0.008742661847118693,0.021827645691078423,0.009586778297116183,0.004340619659591649
2022-03-28,0.0050366153587613205,-0.0073985442133537305,-0.028051457575532623,0.005143720093597759,0.01777656930319904
2022-03-29,0.019134558950135272,0.0022007630290248326,-0.005313168605678986,-0.0005063634861962596,0.00842453078319072
2022-03-30,-0.0066496895890342245,-0.004533338335682258,0.017117902914177474,0.01040856142034463,0.01793113096042931
2022-03-31,-0.017775881733652854,-0.030027073695671924,-0.014204197678649555,-0.01314106944169724,-0.006338803208533195
2022-04-01,-0.0017180225371176139,-0.007409118520765756,0.006417343574900425,0.0054167606465713725,0.014034230503571665
2022-04-04,0.023693358522091534,0.004434268373498806,0.00048117509190936936,-0.009652597094588433,0.00019866330491846718
2022-04-05,-0.018941933448673898,-0.011637408873737987,-0.005170784613515167,0.006459933230638981,0.0028469951381171477
2022-04-06,-0.01845085471323249,-0.013874148093688699,0.011120700860031807,0.026011875228189707,0.02323885026905681
2022-04-07,0.0018040180327349997,-0.0030422286829067113,0.01673622549575904,-0.002579132785609728,0.010000719812876646
2022-04-08,-0.011908424952579044,0.018308231507368378,0.021046670200193685,0.0019807074935465074,0.005557788756926696
2022-04-11,-0.025516353360562016,-0.0036707374782347646,-0.03443135520890528,-0.012519048948665401,-0.019821019638112336
2022-04-12,0.011523489324540392,-0.010977609609200578,0.02087078303051393,0.0003335138140978522,-0.006870030107645531
2022-04-13,0.01634276945953861,-0.03223346434748031,0.014135397042016162,0.004224576076595321,0.026039173257057735
2022-04-14,-0.02998848572233237,-0.00926953853955137,0.011749943252911788,-0.004206804112582452,-0.0008904249868842973
2022-04-18,-0.0013309667088424737,0.01855398246832962,0.008197897048894509,-0.012451331449090275,-0.007639455850362742
2022-04-19,0.014115084286553392,0.0207068090149074,-0.008921958710992994,0.030507888317156118,0.011354787882829509
2022-04-20,-0.0010154897603850133,0.003508264056048427,0.002278976760361262,0.00442422202431203,0.012559758813375455
2022-04-21,-0.004843593121758194,-0.007752051395647719,-0.01057294929537378,-0.002882112554595362,0.0015033322957256345
2022-04-22,-0.02782117232012349,-0.028722358995257213,-0.02183141953057466,-0.009926121784759823,-0.018827786457732865
2022-04-25,0.006737468149168757,-0.0003155105958528859,-0.03371332548086636,0.02462284124986347,0.0005099599776197117
2022-04-26,-0.03732814435897791,-0.029581195734432852,0.0003648699383733689,-0.007150071422499127,-0.010449852269393656
2022-04-27,-0.0014669102927094002,-0.013005857947445687,0.02855739726883999,-0.013970220271852907,-0.006825428019387569
2022-04-28,0.045155298126186905,0.015812812815469535,0.030245842398183287,0.007468521081977375,0.012772389414429153
2022-04-29,-0.03660468147198992,-0.03226853748667957,-0.022362386837924686,-0.016352313478031677,-0.020613192152039272
2022-05-02,0.0019662823497930138,0.009131988938139157,0.013607302714144343,-0.010085635379000757,-0.006601874094150251
2022-05-03,0.0096226811098572,0.02141976930996381,0.020599285737827433,-0.001959067454417429,0.0034869461806670277
2022-05-04,0.04100848823222347,0.033081381474983296,0.03980014866920545,0.010712864967891145,0.013835518760030086
2022-05-05,-0.0557161607454395,-0.02501972279202147,-0.015157883126721616,-0.01908995650010059,-0.008568211424365257
2022-05-06,0.004726996755321178,-0.0016138649358673485,0.015280857196103392,-0.0022064471409518616,-0.020819610422562862
2022-05-09,-0.033188948718154476,-0.015034103393450127,-0.07885279931554767,0.005442977723033149,0.0117009955134737
2022-05-10,0.016111871914787912,-0.024372036716651224,0.006630308637773474,-0.0013532315178412802,-0.014076923229987659
2022-05-11,-0.05184135780256449,-0.0063084507290397385,0.02081856960225026,-0.0054209455626625935,-0.010457283119795657
2022-05-12,-0.02689395216255941,-0.0008462321708199161,0.004539790842502889,0.009879072762357444,-0.0009484042781884305
2022-05-13,0.03191629212912206,0.008894938968528443,0.029663983154636586,-0.005734381017436396,0.0038648333968380744
2022-05-16,-0.010672625424766435,-0.0069694288789696746,0.023520055392698858,0.006955026298276934,0.0010808472436727445
2022-05-17,0.025422730987969988,0.033147404701865835,0.012754188664582777,0.004155611086466671,-0.11375752544139361
2022-05-18,-0.056419115276889364,-0.017106012216081434,-0.01585060405000971,-0.018566634975022533,-0.06791013006679614
2022-05-19,-0.0246412111287857,-0.01482228441132083,0.005405380269155824,-0.008888661245261331,-0.027444140473565692
2022-05-20,0.0017472666420768057,-0.008198715380242971,0.007900139507750925,0.01747741898866151,0.0010917563896424287
2022-05-23,0.04011907564204065,0.06187155032930969,0.022098862274561704,0.020415039716679573,0.028523538246335134
2022-05-24,-0.019216194956743538,0.014125225091190075,0.005431736076236371,0.010922850481213997,0.012479457127897664
2022-05-25,0.0011401979547025487,0.0069640061810110065,0.02012712100925773,-0.009812491485423958,-0.00612265292321601
2022-05-26,0.02319971193262349,0.01729031030024708,0.003530534968975818,-0.0008907461563157915,0.02131812761278362
2022-05-27,0.04075649318003727,0.014138015300383167,0.009830436421905064,0.009082836434912922,0.01968258434806147
2022-05-31,-0.0053461895347192145,0.007313042024441607,-0.016292568450988032,-0.008614584647947066,0.0011673981887050378
2022-06-01,-0.0008732303557186238,-0.01754516705605902,0.01916630730164459,-0.010137377113515256,-0.024722062067171757
2022-06-02,0.0168112026216245,0.01608783130386171,-0.0017373928390082005,-0.0031516512202347524,0.01642094450431153
2022-06-03,-0.03855562472015639,-0.013939312757760836,0.01453889884210513,-0.004120737672079544,-0.01717514551185939
2022-06-06,0.005227665726433406,-0.0033036298099914374,-0.002523138667868907,-0.00011325315543186942,-0.0035908885647314426
2022-06-07,0.01758590304988905,0.0026208884297980184,0.045831696979928394,0.010997726973176913,-0.012012540007320327
2022-06-08,-0.005043559826131583,-0.01591456751745346,0.011802450222683447,-0.0059438742179099835,-0.008672996830102364
2022-06-09,-0.03595557741817701,-0.02101549484051901,-0.021608399318087335,-0.0201373762758289,-0.010466154716204823
2022-06-10,-0.03862859219826742,-0.045966009364228344,-0.018274132411679633,-0.0066777955002526035,0.005619015726855192
2022-06-13,-0.03828489296116355,-0.029778397969446035,-0.04588900572917587,-0.010084181959897243,-0.018816749675092947
2022-06-14,0.0066726100032095115,-0.016639353221518216,0.0026083367272191627,-0.015338547034845829,0.00041865640240712487
2022-06-15,0.020111617122291925,0.011835868541138383,-0.012591221748410764,0.010702286725511545,-0.0006699126935904021
2022-06-16,-0.039651603904165666,-0.0171562837339716,-0.03688467504760096,0.0005293721033354792,0.010387227999069548
2022-06-17,0.011533148166214868,-0.00352645461486778,-0.05766498164348133,-0.0036453620364487183,-0.01931691628254628
2022-06-21,0.03276071967650296,0.02477224144072876,0.06223886050407801,0.020948737181553323,0.03280067822887944
2022-06-22,-0.0038271542088950117,-0.0056116339051687225,-0.03957151609627452,0.015779616148970277,-0.012113988424741873
2022-06-23,0.021573747057086923,-0.010939456501596001,-0.030161732320235668,0.022305830897195067,0.02427680301309132
2022-06-24,0.024517099134793385,0.02984567431156271,0.01983359032415888,0.014638527390256506,0.0008092845503711033
2022-06-27,0.0,-0.008012377198954646,0.024510768944691952,-0.0009326441893028337,0.003232671032769696
2022-06-28,-0.029789441422130136,-0.004811775665086726,0.027743294135913255,-0.02844276705549731,-0.014099073775258986
2022-06-29,0.013023659648361274,-0.004489738269324084,-0.036939760199460436,0.0002826411914813587,-0.0036772582872405257
2022-06-30,-0.018027246468594327,-0.023330589933856838,-0.028143408281233184,0.0029381127489707115,-0.0027887679191328507
2022-07-01,0.01616407575496881,0.012787726481563677,0.022302698672890475,0.011323052223475072,0.008636153591273565
2022-07-05,0.01893037367253747,-0.0038037396450407712,-0.03129650291554942,-0.007687002756265993,0.013210613313005437
2022-07-06,0.009607157403247024,-0.006482001332466125,-0.018040445540053573,0.0008981465836666036,0.0070824329124881125
2022-07-07,0.023999664274806376,0.025292787022936913,0.031940705995993746,0.0011216516704510848,0.0015184787224336027
2022-07-08,0.004714537370186456,-0.0031382214771469297,0.0016288898431053855,-0.001232424834184731,0.0006382029373863674
2022-07-11,-0.014757957107578101,-0.013116339855829384,-0.005111436268599445,0.00039268486402566083,0.0003988505268035514
2022-07-12,0.006834031913225624,0.0009744332489762808,-0.013311600247958189,-0.014017341598221433,-0.00302911465620892
2022-07-13,-0.0025369292870345284,-0.009382671735066905,0.0040235568371314034,-0.0023316123277848932,0.002398743112917767
2022-07-14,0.02048239768518334,-0.034938946547395044,-0.020037681088310833,0.0013679043822574233,0.01954191251759263
2022-07-15,0.011450166618942381,0.0458333103078814,0.016839382890456944,0.014515244400894023,0.009779558091059348
2022-07-18,-0.020642967506588006,-0.010270022144870161,0.018452396287207184,-0.02244299934688665,-0.0023245903741075935
2022-07-19,0.02672191759709297,0.02477860322157177,0.025203533814999624,-0.014578556784612062,0.00613519481972169
2022-07-20,0.013509669771537336,-0.00017463398770689587,0.010988827312543803,-0.0057079015821246415,0.008335778835961927
2022-07-21,0.015094288533682887,0.006809933624558173,-0.016696537384781607,0.0035148679741956457,0.014620395190863
2022-07-22,-0.008110857680931671,-0.004856068449134887,-0.007635180678759457,0.004727939546988136,-0.0025651199474328035
2022-07-25,-0.007398306148010847,0.004008409720356987,0.033302926747357686,0.0019755024893250983,-0.0014372536922198087
2022-07-26,-0.008826334881679165,-0.015622431745015986,-0.003889873679390088,0.007074257299278797,-0.07604909386456227
2022-07-27,0.03423492819288754,0.016046680605866115,0.02164427342051156,-0.002763829377604776,0.0377932644152188
2022-07-28,0.003571563415966983,-0.0037314543306052883,0.011684991099926378,0.005773695920536337,0.02496253531460435
2022-07-29,0.03279330437487604,0.004790513333924995,0.0463085656475033,0.001837020018627955,0.017726262642107526
2022-08-01,-0.006153758845776736,-0.009968686227900814,-0.02527603433257708,-0.0034954260279123073,0.0037109441798808263
2022-08-02,-0.009287310830337847,-0.015585197087746527,-0.00433955860983537,-0.005692730309771243,0.0010560381722088952
2022-08-03,0.03824784521135949,0.010495238432751908,-0.03242266222697343,0.009657850046058902,-0.01643038435655164
2022-08-04,-0.0019263798986576264,-0.011002488404414201,-0.04207886066860189,-0.01603760026826917,-0.03777768590205843
2022-08-05,-0.0013890166402953374,0.030259859065576267,0.014451350293479104,-0.003958293512978717,0.00804312917258554
2022-08-08,-0.002902890348853937,-0.01218036605362427,0.005652917760045062,-0.0053182100569265645,0.008137463071104412
2022-08-09,0.00030326868728147716,0.009007373237607252,0.01843739284618029,-0.00011749311750186564,0.009873792095058453
2022-08-10,0.02619441402038669,0.026087686963784273,0.009493091372797968,0.0028793241309164053,0.002094751943147566
2022-08-11,-0.004431752645474685,0.014781738459621385,0.02892824166215724,-0.0206831489206889,0.00964388024731222
2022-08-12,0.021425958450509652,0.01656385739393107,0.008691905912864728,-0.011008705400626817,0.018487348075907573
2022-08-15,0.006333496917408921,0.002701964387370248,-0.01787254871118238,0.004779071033711446,0.002873978100812913
2022-08-16,-0.0009238571074657864,0.00955443305870074,-0.00931525139242173,0.008911299188342658,0.05105578493750085
2022-08-17,0.008784263884314747,-0.008412302070479938,0.008090783692143333,5.915505628872886e-05,0.0010763323549118908
2022-08-18,-0.0022911578881134043,-0.007749429091928439,0.02364464582462311,-0.004833483231868607,-0.003225439382211759
2022-08-19,-0.01510212620899909,-0.02474498934679903,-0.0031787978404743678,0.015230690344106623,-0.014740745754469486
2022-08-22,-0.023029525206739954,-0.016522152511119548,-0.0007443066687695676,-0.0035084577239840042,-0.01788064488604668
2022-08-23,-0.002028980959515314,-0.009856899199013891,0.042442463390924834,-0.008711498882718827,-0.004235774077554488
2022-08-24,0.0017941196115711655,0.00242397640988945,0.005918273089731807,-0.00331096866284486,0.00723894560790761
2022-08-25,0.014922766112029917,0.02374778782260778,0.005173387352922498,0.009361326771784029,0.006668256948710649
2022-08-26,-0.037699359781451225,-0.032728812033039345,-0.012311903065761909,-0.01711244638072862,-0.03142727485018426
2022-08-29,-0.013690214948174018,-0.0024418707789927163,0.022989676365197553,-0.007731309973872724,0.009726444766029019
2022-08-30,-0.015305404864788041,0.00017504050291727857,-0.038054434017034344,-0.0034967268132624074,-0.0030101335839838317
2022-08-31,-0.010635204724460334,-0.005943649614078228,-0.00747572871647928,-0.006710580169505764,0.0005284113418906333
2022-09-01,0.004706950779715724,0.006858286663389057,-0.017993541265331148,0.02479238931403338,0.014560456534976396
2022-09-02,-0.013611016372673257,-0.006986281207893796,0.018323241263113577,-0.01572534832436956,-0.011005348996402264
2022-09-06,-0.008215178795634936,0.0002638351953341278,-0.006695214036119612,0.002703783216670086,-0.004962414719062447
2022-09-07,0.009253709225400142,0.018990827918772712,-0.008530975867023338,0.005453954614700107,0.02569148740977134
2022-09-08,-0.009617535940948385,0.0232959771951049,0.008179477689368664,0.008045388753834759,0.005083091285573937
2022-09-09,0.01883951063924938,0.004805969472228,0.01675252464991961,0.001934984280126173,0.0030051976595106833
2022-09-12,0.03850812988841179,0.011831829857639198,0.011502735508286399,-0.0004224377910062582,0.008988580517399036
2022-09-13,-0.058679529254712315,-0.03474866303972057,-0.02335841597286059,-0.02602026494276366,-0.020641477372355554
2022-09-14,0.009555304341160697,-0.0023198407593010284,0.024546341118049986,0.02064092520985139,-0.002218731252851547
2022-09-15,-0.01892982952405531,0.015070629345925735,-0.029077255483375808,0.002550581833312693,-0.010747091882600812
2022-09-16,-0.01096008203087473,-0.006702407419623468,-0.017083174011871427,0.015265489474861393,-0.002097967688135194
2022-09-19,0.02508275511937952,0.009224605572599964,-0.00010740195419300935,-0.007876138391156418,0.008559413437143837
